"_iterations","baselearner","train_risk"
919,"cp_source_tensor",0.497348573967518
920,"exang_source_tensor",0.497324739311191
921,"cp_source_tensor",0.497300940632828
922,"oldpeak_spline",0.497267801355694
923,"trestbps_spline",0.497236207267032
924,"exang_source_tensor",0.49721249511566
925,"thalach_spline",0.497180473794009
926,"cp_source_tensor",0.49715679658527
927,"age_spline",0.497124142203785
928,"exang_source_tensor",0.497100559030349
929,"cp_source_tensor",0.497076995158493
930,"sex_one-hot",0.49703204850476
931,"exang_source_tensor",0.497008578408103
932,"cp_source_tensor",0.496985139842566
933,"exang_source_tensor",0.496961768828715
934,"trestbps_spline",0.49693075012971
935,"cp_source_tensor",0.49690740778679
936,"exang_source_tensor",0.496884134298264
937,"cp_source_tensor",0.496860893655706
938,"thalach_spline",0.496829686285378
939,"age_spline",0.496797779972885
940,"exang_source_tensor",0.496774631478148
941,"cp_source_tensor",0.496751518580407
942,"exang_source_tensor",0.496728467520271
943,"cp_source_tensor",0.496705455033277
944,"oldpeak_spline",0.496673396707538
945,"exang_source_tensor",0.496650463832418
946,"trestbps_spline",0.496620055490342
947,"cp_source_tensor",0.496597141116583
948,"exang_source_tensor",0.496574303460198
949,"cp_source_tensor",0.496551488396866
950,"exang_source_tensor",0.496528746618328
951,"sex_one-hot",0.496485346288911
952,"age_spline",0.496454228406524
953,"thalach_spline",0.496423799709146
954,"cp_source_tensor",0.496401129590353
955,"exang_source_tensor",0.496378520637555
956,"cp_source_tensor",0.496355948495428
957,"trestbps_spline",0.496326082603129
958,"exang_source_tensor",0.49630356719585
959,"cp_source_tensor",0.496281086639418
960,"exang_source_tensor",0.496258665460051
961,"cp_source_tensor",0.496236281849794
962,"exang_source_tensor",0.496213954423813
963,"oldpeak_spline",0.496182868469353
964,"cp_source_tensor",0.496160585032695
965,"age_spline",0.496130184052489
966,"exang_source_tensor",0.496107981559101
967,"cp_source_tensor",0.496085801566991
968,"thalach_spline",0.49605616831953
969,"trestbps_spline",0.496026883142932
970,"exang_source_tensor",0.496004783895903
971,"cp_source_tensor",0.495982708938794
972,"exang_source_tensor",0.495960701822345
973,"cp_source_tensor",0.495938721561728
974,"sex_one-hot",0.495896826644506
975,"exang_source_tensor",0.495874922700721
976,"cp_source_tensor",0.495853056732294
977,"age_spline",0.495823322112229
978,"exang_source_tensor",0.495801520304213
979,"trestbps_spline",0.495772744900508
980,"cp_source_tensor",0.49575097378635
981,"exang_source_tensor",0.495729261321902
982,"thalach_spline",0.495700349973179
983,"cp_source_tensor",0.495678686566154
984,"exang_source_tensor",0.495657075070497
985,"oldpeak_spline",0.495626978450571
986,"cp_source_tensor",0.49560541084001
987,"exang_source_tensor",0.495583907934978
988,"cp_source_tensor",0.495562432256692
989,"age_spline",0.49553335606641
990,"exang_source_tensor",0.495511952656712
991,"trestbps_spline",0.495483730519628
992,"cp_source_tensor",0.49546234699698
993,"exang_source_tensor",0.49544103086898
994,"cp_source_tensor",0.495419738266911
995,"exang_source_tensor",0.495398510338256
996,"thalach_spline",0.495370315910495
997,"cp_source_tensor",0.495349127605189
998,"sex_one-hot",0.495308679370013
999,"exang_source_tensor",0.495287559750314
1000,"cp_source_tensor",0.495266480330036
1001,"age_spline",0.495238023943111
1002,"exang_source_tensor",0.495217001371319
1003,"trestbps_spline",0.495189269898391
1004,"cp_source_tensor",0.495168280019599
1005,"oldpeak_spline",0.495139082158774
1006,"exang_source_tensor",0.495118162961459
1007,"cp_source_tensor",0.495097264825772
1008,"exang_source_tensor",0.495076431842192
1009,"cp_source_tensor",0.495055621998744
1010,"thalach_spline",0.495028112222427
1011,"exang_source_tensor",0.495007374134457
1012,"cp_source_tensor",0.494986665064989
1013,"age_spline",0.494958821174541
1014,"trestbps_spline",0.494931617974767
1015,"exang_source_tensor",0.49491097304324
1016,"cp_source_tensor",0.494890350996645
1017,"exang_source_tensor",0.494869790905383
1018,"cp_source_tensor",0.49484925564853
1019,"exang_source_tensor",0.494828779977722
1020,"sex_one-hot",0.494789688921777
1021,"cp_source_tensor",0.494769258087099
1022,"exang_source_tensor",0.494748876214366
1023,"thalach_spline",0.494721990964222
1024,"cp_source_tensor",0.494701658120349
1025,"oldpeak_spline",0.494673324946821
1026,"age_spline",0.494646076424428
1027,"trestbps_spline",0.494619364313435
1028,"exang_source_tensor",0.49459909861192
1029,"cp_source_tensor",0.494578852901555
1030,"exang_source_tensor",0.49455867015569
1031,"cp_source_tensor",0.494538509211472
1032,"exang_source_tensor",0.494518409012342
1033,"cp_source_tensor",0.494498332378786
1034,"exang_source_tensor",0.494478314319835
1035,"cp_source_tensor",0.494458321544248
1036,"trestbps_spline",0.494432102105803
1037,"exang_source_tensor",0.494412164283423
1038,"age_spline",0.494385478610442
1039,"thalach_spline",0.494359209851804
1040,"cp_source_tensor",0.494339310873757
1041,"exang_source_tensor",0.494319470164187
1042,"cp_source_tensor",0.49429965408106
1043,"sex_one-hot",0.494261874497123
1044,"exang_source_tensor",0.494242123711054
1045,"cp_source_tensor",0.494222407217977
1046,"oldpeak_spline",0.49419491974095
1047,"exang_source_tensor",0.494175265432166
1048,"cp_source_tensor",0.494155633119814
1049,"trestbps_spline",0.49412988137614
1050,"age_spline",0.494103742253387
1051,"cp_source_tensor",0.494084166383826
1052,"thalach_spline",0.494058493989585
1053,"exang_source_tensor",0.494038956367219
1054,"cp_source_tensor",0.494019472506483
1055,"exang_source_tensor",0.494000014203368
1056,"exang_source_tensor",0.49398061167558
1057,"cp_source_tensor",0.493961231675632
1058,"exang_source_tensor",0.493941907843208
1059,"cp_source_tensor",0.493922607968415
1060,"trestbps_spline",0.493897311129109
1061,"age_spline",0.493871685595397
1062,"cp_source_tensor",0.493852440586357
1063,"exang_source_tensor",0.493833223748485
1064,"thalach_spline",0.493808105232172
1065,"exang_source_tensor",0.493788949753966
1066,"cp_source_tensor",0.493769817190034
1067,"sex_one-hot",0.493733299643871
1068,"oldpeak_spline",0.493706646464459
1069,"cp_source_tensor",0.493687588307582
1070,"exang_source_tensor",0.49366855635144
1071,"cp_source_tensor",0.493649576634049
1072,"trestbps_spline",0.493624727579418
1073,"exang_source_tensor",0.493605770948058
1074,"age_spline",0.493580663187094
1075,"cp_source_tensor",0.493561759182528
1076,"exang_source_tensor",0.493542885991173
1077,"cp_source_tensor",0.493524059600588
1078,"thalach_spline",0.493499498140573
1079,"exang_source_tensor",0.493480706711412
1080,"cp_source_tensor",0.493461967127925
1081,"exang_source_tensor",0.49344325136178
1082,"trestbps_spline",0.493418840977261
1083,"cp_source_tensor",0.493400173016079
1084,"exang_source_tensor",0.49338153095409
1085,"age_spline",0.493356901900126
1086,"cp_source_tensor",0.493338312750065
1087,"exang_source_tensor",0.493319752139944
1088,"oldpeak_spline",0.493293891256238
1089,"cp_source_tensor",0.493275379739262
1090,"sex_one-hot",0.49324005093386
1091,"exang_source_tensor",0.493221586940795
1092,"thalach_spline",0.493197555232696
1093,"cp_source_tensor",0.49317914362417
1094,"exang_source_tensor",0.493160758754582
1095,"trestbps_spline",0.493136773907941
1096,"cp_source_tensor",0.493118432252238
1097,"age_spline",0.493094280566724
1098,"exang_source_tensor",0.493075974015203
1099,"cp_source_tensor",0.493057709067042
1100,"exang_source_tensor",0.493039475822931
1101,"cp_source_tensor",0.493021285105919
1102,"exang_source_tensor",0.493003124815679
1103,"cp_source_tensor",0.492985007938924
1104,"thalach_spline",0.492961475198729
1105,"exang_source_tensor",0.492943392121157
1106,"trestbps_spline",0.49291982048342
1107,"cp_source_tensor",0.492901780591932
1108,"age_spline",0.492878076031478
1109,"restecg_one-hot",0.492843737586453
1110,"exang_source_tensor",0.49282571743517
1111,"oldpeak_spline",0.492800651107236
1112,"cp_source_tensor",0.492782687489701
1113,"exang_source_tensor",0.492764752745068
1114,"sex_one-hot",0.492730515807008
1115,"cp_source_tensor",0.4927126396388
1116,"exang_source_tensor",0.492694783576543
1117,"cp_source_tensor",0.492676979606246
1118,"thalach_spline",0.492653896883306
1119,"trestbps_spline",0.492630718519471
1120,"exang_source_tensor",0.492612936176277
1121,"age_spline",0.492589695196841
1122,"cp_source_tensor",0.492571967495669
1123,"exang_source_tensor",0.492554261286609
1124,"cp_source_tensor",0.49253660499771
1125,"exang_source_tensor",0.49251896917215
1126,"cp_source_tensor",0.492501383921733
1127,"exang_source_tensor",0.492483818142698
1128,"cp_source_tensor",0.492466303559224
1129,"trestbps_spline",0.4924435135373
1130,"exang_source_tensor",0.492426015789933
1131,"thalach_spline",0.492403402963751
1132,"age_spline",0.492380578074172
1133,"oldpeak_spline",0.492356245729139
1134,"cp_source_tensor",0.492338806407303
1135,"restecg_one-hot",0.492305606684376
1136,"exang_source_tensor",0.492288186337421
1137,"cp_source_tensor",0.492270816429258
1138,"sex_one-hot",0.492237637024849
1139,"exang_source_tensor",0.492220292402794
1140,"exang_source_tensor",0.492202996946422
1141,"cp_source_tensor",0.492185730247455
1142,"trestbps_spline",0.492163319283732
1143,"exang_source_tensor",0.492146090587324
1144,"cp_source_tensor",0.492128888148661
1145,"age_spline",0.492106515188928
1146,"thalach_spline",0.492084303162255
1147,"exang_source_tensor",0.492067150625884
1148,"cp_source_tensor",0.492050024571866
1149,"exang_source_tensor",0.492032939772043
1150,"cp_source_tensor",0.492015881973858
1151,"exang_source_tensor",0.491998864588387
1152,"cp_source_tensor",0.491981874691343
1153,"oldpeak_spline",0.491958224621512
1154,"trestbps_spline",0.491936210232526
1155,"cp_source_tensor",0.491919265346094
1156,"age_spline",0.491897287396772
1157,"exang_source_tensor",0.491880370700171
1158,"thalach_spline",0.491858606404461
1159,"cp_source_tensor",0.491841735875303
1160,"restecg_one-hot",0.491809597789899
1161,"exang_source_tensor",0.491792737218958
1162,"sex_one-hot",0.491760568195893
1163,"exang_source_tensor",0.491743761556654
1164,"cp_source_tensor",0.491726989291132
1165,"exang_source_tensor",0.491710248721851
1166,"cp_source_tensor",0.49169354288798
1167,"trestbps_spline",0.491671865971744
1168,"age_spline",0.491650275972673
1169,"exang_source_tensor",0.491633603513117
1170,"cp_source_tensor",0.491616958909255
1171,"thalach_spline",0.491595575119842
1172,"exang_source_tensor",0.491578970809077
1173,"cp_source_tensor",0.491562398582566
1174,"exang_source_tensor",0.491545859376644
1175,"cp_source_tensor",0.491529352541269
1176,"oldpeak_spline",0.491506405112698
1177,"cp_source_tensor",0.491489946080348
1178,"age_spline",0.491468743159109
1179,"trestbps_spline",0.491447429310766
1180,"exang_source_tensor",0.491430986367073
1181,"cp_source_tensor",0.491414587079903
1182,"exang_source_tensor",0.491398208456271
1183,"cp_source_tensor",0.491381873672962
1184,"thalach_spline",0.491360916515023
1185,"restecg_one-hot",0.491329795228867
1186,"exang_source_tensor",0.491313469533929
1187,"sex_one-hot",0.491282286238358
1188,"exang_source_tensor",0.491266012391373
1189,"cp_source_tensor",0.491249777434842
1190,"age_spline",0.49122893596494
1191,"trestbps_spline",0.491207949581586
1192,"exang_source_tensor",0.491191741006563
1193,"cp_source_tensor",0.491175564393584
1194,"exang_source_tensor",0.491159419037083
1195,"cp_source_tensor",0.491143305786054
1196,"thalach_spline",0.491122699834914
1197,"exang_source_tensor",0.491106619509529
1198,"cp_source_tensor",0.491090575241197
1199,"exang_source_tensor",0.491074557524053
1200,"age_spline",0.491054054258864
1201,"cp_source_tensor",0.491038071582538
1202,"oldpeak_spline",0.491015819967887
1203,"trestbps_spline",0.490995196771842
1204,"cp_source_tensor",0.490979255507157
1205,"sex_source_tensor",0.490963114103408
1206,"exang_source_tensor",0.490947196872373
1207,"exang_source_tensor",0.490931324412653
1208,"sex_source_tensor",0.490915256619197
1209,"cp_source_tensor",0.490899441644235
1210,"thalach_spline",0.490879233760718
1211,"exang_source_tensor",0.490863433497781
1212,"restecg_one-hot",0.490833339466671
1213,"age_spline",0.490813185040232
1214,"exang_source_tensor",0.490797418630544
1215,"cp_source_tensor",0.490781684053628
1216,"trestbps_spline",0.490761371665164
1217,"sex_one-hot",0.490731331154846
1218,"exang_source_tensor",0.490715629534748
1219,"cp_source_tensor",0.490699964218505
1220,"exang_source_tensor",0.490684323399429
1221,"cp_source_tensor",0.490668718769711
1222,"exang_source_tensor",0.490653138468205
1223,"thalach_spline",0.490633263178351
1224,"age_spline",0.49061343282149
1225,"cp_source_tensor",0.490597892194194
1226,"oldpeak_spline",0.490576270462587
1227,"sex_source_tensor",0.490560543461628
1228,"trestbps_spline",0.490540562700125
1229,"exang_source_tensor",0.490525063712389
1230,"cp_source_tensor",0.490509602018113
1231,"sex_source_tensor",0.490493952095083
1232,"exang_source_tensor",0.490478521176494
1233,"cp_source_tensor",0.490463141593642
1234,"exang_source_tensor",0.490447770172266
1235,"sex_source_tensor",0.490432212792663
1236,"age_spline",0.4904127260672
1237,"thalach_spline",0.49039320389609
1238,"exang_source_tensor",0.490377887577189
1239,"cp_one-hot",0.49034864005976
1240,"sex_source_tensor",0.490333136710206
1241,"trestbps_spline",0.490313477017352
1242,"restecg_one-hot",0.49028437435063
1243,"exang_source_tensor",0.490269110003485
1244,"sex_source_tensor",0.490253690303035
1245,"exang_source_tensor",0.490238476700393
1246,"exang_source_tensor",0.490223305745344
1247,"sex_source_tensor",0.490207954637715
1248,"age_spline",0.490188772355273
1249,"cp_source_tensor",0.490173659749138
1250,"oldpeak_spline",0.490152619319227
1251,"exang_source_tensor",0.490137526517901
1252,"thalach_spline",0.490118353227643
1253,"sex_source_tensor",0.490103082072577
1254,"trestbps_spline",0.490083731355751
1255,"cp_source_tensor",0.490068699100999
1256,"exang_source_tensor",0.490053671548829
1257,"sex_source_tensor",0.490038473929843
1258,"exang_source_tensor",0.490023496079495
1259,"cp_source_tensor",0.490008558138291
1260,"age_spline",0.489989676669865
1261,"sex_source_tensor",0.489974562614413
1262,"exang_source_tensor",0.489959651749411
1263,"cp_source_tensor",0.489944789295811
1264,"exang_source_tensor",0.489929935478375
1265,"thalach_spline",0.489911101493791
1266,"sex_source_tensor",0.4898960760683
1267,"trestbps_spline",0.489877015094634
1268,"exang_source_tensor",0.489862209700077
1269,"sex_source_tensor",0.489847234904679
1270,"cp_source_tensor",0.489832486440026
1271,"age_spline",0.489813892091868
1272,"oldpeak_spline",0.489793396230502
1273,"exang_source_tensor",0.489778665960054
1274,"sex_source_tensor",0.489763765630324
1275,"cp_one-hot",0.489735681770171
1276,"restecg_one-hot",0.489707691105258
1277,"exang_source_tensor",0.489693010994565
1278,"sex_source_tensor",0.489678184522439
1279,"exang_source_tensor",0.489663552584032
1280,"thalach_spline",0.489645046599386
1281,"trestbps_spline",0.489626295090217
1282,"sex_source_tensor",0.489611519331844
1283,"exang_source_tensor",0.489596934809395
1284,"age_spline",0.489578624753316
1285,"cp_source_tensor",0.489564088715978
1286,"exang_source_tensor",0.489549561540932
1287,"sex_source_tensor",0.489534871917174
1288,"cp_source_tensor",0.489520410958503
1289,"exang_source_tensor",0.489505945899849
1290,"sex_source_tensor",0.48949133287918
1291,"exang_source_tensor",0.489476915053703
1292,"trestbps_spline",0.489458441303933
1293,"thalach_spline",0.489440254774287
1294,"age_spline",0.489422211890263
1295,"cp_source_tensor",0.489407836616304
1296,"sex_source_tensor",0.489393294651769
1297,"oldpeak_spline",0.489373346725625
1298,"exang_source_tensor",0.489359000198354
1299,"sex_one-hot",0.489331627732505
1300,"cp_source_tensor",0.489317337301549
1301,"exang_source_tensor",0.489303049826488
1302,"cp_source_tensor",0.489288812856802
1303,"exang_source_tensor",0.489274579512366
1304,"cp_source_tensor",0.489260395738236
1305,"trestbps_spline",0.489242209863755
1306,"age_spline",0.489224447899151
1307,"thalach_spline",0.489206551852323
1308,"restecg_one-hot",0.489179504160319
1309,"exang_source_tensor",0.489165312111614
1310,"cp_source_tensor",0.489151174184164
1311,"exang_source_tensor",0.489137035815569
1312,"sex_source_tensor",0.489122757381565
1313,"exang_source_tensor",0.48910866486834
1314,"cp_source_tensor",0.48909461302931
1315,"age_spline",0.489077110571366
1316,"sex_source_tensor",0.489062906361905
1317,"exang_source_tensor",0.489048874705277
1318,"trestbps_spline",0.489030940533494
1319,"cp_source_tensor",0.48901695264884
1320,"thalach_spline",0.488999344887564
1321,"exang_source_tensor",0.488985365111956
1322,"sex_source_tensor",0.488971233780157
1323,"oldpeak_spline",0.488951827534649
1324,"cp_source_tensor",0.488937914073595
1325,"exang_source_tensor",0.488924001575941
1326,"sex_source_tensor",0.48890993609629
1327,"cp_one-hot",0.488883388029656
1328,"age_spline",0.488866131166188
1329,"sex_source_tensor",0.488852101362875
1330,"exang_source_tensor",0.488838254907734
1331,"sex_source_tensor",0.488824277828006
1332,"trestbps_spline",0.488806630572954
1333,"exang_source_tensor",0.488792827374252
1334,"thalach_spline",0.488775523346217
1335,"sex_source_tensor",0.488761592373864
1336,"exang_source_tensor",0.488747833842592
1337,"sex_source_tensor",0.488733955045912
1338,"exang_source_tensor",0.488720240736287
1339,"age_spline",0.488703229391038
1340,"cp_source_tensor",0.488689561153667
1341,"restecg_one-hot",0.488663499576294
1342,"exang_source_tensor",0.488649824703933
1343,"cp_source_tensor",0.488636202887103
1344,"oldpeak_spline",0.488617277109118
1345,"trestbps_spline",0.488599900147601
1346,"sex_source_tensor",0.488586127724236
1347,"exang_source_tensor",0.488572516574643
1348,"cp_source_tensor",0.488558959109786
1349,"thalach_spline",0.488541937072893
1350,"age_spline",0.48852515047219
1351,"exang_source_tensor",0.488511591458154
1352,"sex_source_tensor",0.488497894611418
1353,"exang_source_tensor",0.488484378959663
1354,"cp_source_tensor",0.488470901174264
1355,"sex_source_tensor",0.488457273131094
1356,"exang_source_tensor",0.488443813555893
1357,"trestbps_spline",0.488426689868411
1358,"cp_source_tensor",0.488413275559035
1359,"sex_source_tensor",0.488399708849816
1360,"age_spline",0.488383156752494
1361,"exang_source_tensor",0.488369752419137
1362,"thalach_spline",0.488352992883688
1363,"cp_source_tensor",0.48833964385384
1364,"exang_source_tensor",0.488326289562972
1365,"sex_source_tensor",0.488312796029916
1366,"cp_one-hot",0.488287346261157
1367,"sex_source_tensor",0.488273886050044
1368,"oldpeak_spline",0.488255423543633
1369,"exang_source_tensor",0.488242137874022
1370,"sex_source_tensor",0.48822872094062
1371,"age_spline",0.488212403344841
1372,"trestbps_spline",0.488195536527149
1373,"exang_source_tensor",0.488182292639425
1374,"sex_source_tensor",0.488168917061776
1375,"exang_source_tensor",0.488155715208422
1376,"thalach_spline",0.488139232334281
1377,"restecg_one-hot",0.488114101678035
1378,"exang_source_tensor",0.488100923318622
1379,"cp_source_tensor",0.488087784991952
1380,"sex_source_tensor",0.488074505278556
1381,"exang_source_tensor",0.488061381026648
1382,"age_spline",0.488045270614389
1383,"cp_source_tensor",0.48803219242259
1384,"sex_one-hot",0.488007201864433
1385,"trestbps_spline",0.48799056389129
1386,"exang_source_tensor",0.487977491825027
1387,"cp_source_tensor",0.487964467139642
1388,"exang_source_tensor",0.487951443605007
1389,"thalach_spline",0.487935196800595
1390,"cp_source_tensor",0.487922221624589
1391,"exang_source_tensor",0.487909246138062
1392,"age_spline",0.487893345024947
1393,"cp_source_tensor",0.487880412023477
1394,"oldpeak_spline",0.487862440526699
1395,"sex_source_tensor",0.487849357875467
1396,"exang_source_tensor",0.487836443232525
1397,"sex_source_tensor",0.487823408075183
1398,"trestbps_spline",0.487807026319026
1399,"cp_source_tensor",0.487794169391205
1400,"exang_source_tensor",0.487781306096798
1401,"sex_source_tensor",0.487768328150506
1402,"thalach_spline",0.487752343960413
1403,"age_spline",0.487736644370994
1404,"cp_source_tensor",0.487723847735064
1405,"exang_source_tensor",0.487711036870513
1406,"sex_source_tensor",0.487698121295559
1407,"exang_source_tensor",0.487685350660374
1408,"restecg_one-hot",0.48766104698686
1409,"cp_source_tensor",0.487648319814498
1410,"exang_source_tensor",0.487635583315358
1411,"trestbps_spline",0.487619428016196
1412,"cp_source_tensor",0.487606742871591
1413,"age_spline",0.487591236089025
1414,"exang_source_tensor",0.4875785456461
1415,"sex_source_tensor",0.4875657323796
1416,"thalach_spline",0.487549979226357
1417,"cp_source_tensor",0.487537352902088
1418,"oldpeak_spline",0.487519833298274
1419,"exang_source_tensor",0.487507200689148
1420,"sex_source_tensor",0.487494444345751
1421,"cp_one-hot",0.487470332467315
1422,"sex_source_tensor",0.487457606926305
1423,"exang_source_tensor",0.487445030300027
1424,"age_spline",0.487429728860247
1425,"trestbps_spline",0.487413817755887
1426,"sex_source_tensor",0.487401129095396
1427,"exang_source_tensor",0.487388590847956
1428,"sex_source_tensor",0.487375947497754
1429,"exang_source_tensor",0.487363448356844
1430,"thalach_spline",0.487347941248316
1431,"sex_source_tensor",0.487335343615754
1432,"exang_source_tensor",0.487322882847301
1433,"cp_source_tensor",0.487310468482229
1434,"age_spline",0.487295351998649
1435,"cp_source_tensor",0.487282965370286
1436,"exang_source_tensor",0.487270561809772
1437,"sex_source_tensor",0.487258042095472
1438,"trestbps_spline",0.487242348830246
1439,"exang_source_tensor",0.48722998260052
1440,"sex_source_tensor",0.48721750092456
1441,"oldpeak_spline",0.487200392794405
1442,"cp_source_tensor",0.487188088161627
1443,"thalach_spline",0.487172823422814
1444,"exang_source_tensor",0.48716051269048
1445,"restecg_one-hot",0.48713705233358
1446,"age_spline",0.487122107705613
1447,"cp_source_tensor",0.487109838276282
1448,"exang_source_tensor",0.487097559856357
1449,"sex_source_tensor",0.4870851704045
1450,"cp_source_tensor",0.487072959458516
1451,"trestbps_spline",0.487057494314778
1452,"exang_source_tensor",0.487045263586401
1453,"sex_source_tensor",0.48703292676002
1454,"exang_source_tensor",0.487020733848218
1455,"age_spline",0.487005972893495
1456,"cp_source_tensor",0.486993822296354
1457,"sex_source_tensor",0.486981541032654
1458,"thalach_spline",0.486966492158976
1459,"exang_source_tensor",0.486954347012369
1460,"cp_source_tensor",0.486942255758811
1461,"sex_source_tensor",0.486930033067402
1462,"exang_source_tensor",0.486917936054876
1463,"cp_one-hot",0.486894852294905
1464,"sex_source_tensor",0.486882662450016
1465,"trestbps_spline",0.48686741724932
1466,"age_spline",0.486852822346935
1467,"exang_source_tensor",0.486840772919412
1468,"sex_source_tensor",0.486828616485253
1469,"oldpeak_spline",0.486811931508493
1470,"sex_source_tensor",0.486799808056605
1471,"exang_source_tensor",0.486787805804536
1472,"thalach_spline",0.48677298176322
1473,"exang_source_tensor",0.486761011881053
1474,"sex_source_tensor",0.486748934858331
1475,"age_spline",0.486734525346534
1476,"cp_source_tensor",0.486722615279512
1477,"exang_source_tensor",0.486710692607279
1478,"trestbps_spline",0.486695664941383
1479,"sex_source_tensor",0.486683635199866
1480,"cp_source_tensor",0.4866717778283
1481,"restecg_one-hot",0.486649133895779
1482,"exang_source_tensor",0.486637244155431
1483,"exang_source_tensor",0.486625387286759
1484,"cp_source_tensor",0.486613576294805
1485,"thalach_spline",0.486598968657479
1486,"age_spline",0.486584705890687
1487,"sex_source_tensor",0.486572767237991
1488,"exang_source_tensor",0.486560955906124
1489,"cp_source_tensor",0.486549196204309
1490,"sex_source_tensor",0.486537312969382
1491,"trestbps_spline",0.486522481421401
1492,"exang_source_tensor",0.486510715180026
1493,"oldpeak_spline",0.486494444240891
1494,"sex_source_tensor",0.486482590495385
1495,"cp_source_tensor",0.486470895919078
1496,"age_spline",0.486456799120012
1497,"exang_source_tensor",0.486445084803109
1498,"sex_one-hot",0.486422750360506
1499,"thalach_spline",0.486408330707477
1500,"cp_source_tensor",0.486396680899085
1501,"exang_source_tensor",0.486385011234597
1502,"cp_source_tensor",0.486373401584615
1503,"exang_source_tensor",0.486361774118152
1504,"trestbps_spline",0.486347158467096
1505,"cp_source_tensor",0.486335585661414
1506,"age_spline",0.486321650019706
1507,"exang_source_tensor",0.486310063210342
1508,"sex_source_tensor",0.48629837531951
1509,"cp_source_tensor",0.486286850679547
1510,"thalach_spline",0.486272640963788
1511,"exang_source_tensor",0.486261098107121
1512,"sex_source_tensor",0.486249464423032
1513,"restecg_one-hot",0.486227529308678
1514,"exang_source_tensor",0.486216008820446
1515,"age_spline",0.486202224527589
1516,"cp_source_tensor",0.486190753264612
1517,"oldpeak_spline",0.486174865337761
1518,"cp_source_tensor",0.486163422923037
1519,"trestbps_spline",0.486149001620346
1520,"exang_source_tensor",0.486137536667552
1521,"sex_source_tensor",0.486125977132136
1522,"cp_one-hot",0.486104129879498
1523,"sex_source_tensor",0.486092597222965
1524,"exang_source_tensor",0.486081180589622
1525,"thalach_spline",0.486067171523644
1526,"age_spline",0.48605353728791
1527,"sex_source_tensor",0.486042040398876
1528,"exang_source_tensor",0.486030656855663
1529,"sex_source_tensor",0.486019198913172
1530,"exang_source_tensor",0.486007849778399
1531,"sex_source_tensor",0.485996430581853
1532,"trestbps_spline",0.485982209546843
1533,"exang_source_tensor",0.485970893569337
1534,"cp_source_tensor",0.485959628593517
1535,"age_spline",0.485946147161643
1536,"sex_source_tensor",0.48593477010641
1537,"exang_source_tensor",0.485923497404962
1538,"thalach_spline",0.485909675341472
1539,"cp_source_tensor",0.485898457224609
1540,"exang_source_tensor",0.485887223722828
1541,"sex_source_tensor",0.485875901465729
1542,"oldpeak_spline",0.485860374460568
1543,"cp_source_tensor",0.485849206699453
1544,"exang_source_tensor",0.48583802179647
1545,"age_spline",0.485824689065513
1546,"sex_source_tensor",0.485813408434689
1547,"trestbps_spline",0.485799379510646
1548,"cp_source_tensor",0.485788253973645
1549,"sex_source_tensor",0.485777015718342
1550,"exang_source_tensor",0.48576587493536
1551,"restecg_one-hot",0.485744680616117
1552,"exang_source_tensor",0.485733557994828
1553,"thalach_spline",0.485719933897968
1554,"cp_source_tensor",0.485708863409228
1555,"age_spline",0.485695653037671
1556,"cp_source_tensor",0.485684605112582
1557,"exang_source_tensor",0.485673529671457
1558,"sex_source_tensor",0.485662374013571
1559,"trestbps_spline",0.485648528536442
1560,"exang_source_tensor",0.485637485115167
1561,"sex_source_tensor",0.485626361162443
1562,"cp_source_tensor",0.485615381983903
1563,"exang_source_tensor",0.48560438062456
1564,"age_spline",0.485591311164642
1565,"sex_source_tensor",0.48558023238045
1566,"thalach_spline",0.485566789210113
1567,"cp_source_tensor",0.485555854553143
1568,"oldpeak_spline",0.485540696743905
1569,"exang_source_tensor",0.48552974057634
1570,"sex_source_tensor",0.485518706285622
1571,"cp_one-hot",0.485497803961574
1572,"sex_source_tensor",0.485486794879237
1573,"exang_source_tensor",0.485475883830236
1574,"trestbps_spline",0.485462239089599
1575,"age_spline",0.485449305332141
1576,"sex_source_tensor",0.485438322790029
1577,"exang_source_tensor",0.485427442753806
1578,"sex_source_tensor",0.485416496436796
1579,"exang_source_tensor",0.485405648801087
1580,"thalach_spline",0.485392385493856
1581,"cp_source_tensor",0.485381596048766
1582,"sex_source_tensor",0.485370698410316
1583,"exang_source_tensor",0.485359890340076
1584,"age_spline",0.485347091376888
1585,"cp_source_tensor",0.485336344442657
1586,"trestbps_spline",0.485322873289877
1587,"sex_source_tensor",0.485312013767121
1588,"exang_source_tensor",0.485301244908892
1589,"restecg_one-hot",0.485280746258998
1590,"exang_source_tensor",0.485269994635269
1591,"cp_source_tensor",0.485259295779954
1592,"age_spline",0.485246620892501
1593,"cp_source_tensor",0.485235943326345
1594,"thalach_spline",0.485222854981842
1595,"oldpeak_spline",0.485208049367933
1596,"sex_source_tensor",0.485197259473787
1597,"exang_source_tensor",0.485186559797895
1598,"sex_source_tensor",0.485175805103491
1599,"exang_source_tensor",0.485165137098022
1600,"cp_source_tensor",0.485154527022388
1601,"trestbps_spline",0.485141234577753
1602,"sex_source_tensor",0.485130521594733
1603,"age_spline",0.485117963575901
1604,"exang_source_tensor",0.485107333941333
1605,"cp_source_tensor",0.485096762277066
1606,"exang_source_tensor",0.485086170279108
1607,"sex_source_tensor",0.485075501271068
1608,"thalach_spline",0.485062591458256
